,latitude,longitude,shop,name,city,pincode,TOT_P,revenue,shop_category,SC_ST_RATE,Total_literacy_rate,ill_rate,childreen_population_rate,Cultivators_pulation_rate,agricultural_population_rate,household_industry_population_rate,Other_Worker_population_rate,marginial_workers_population_rate,marginial_workers_lessthan6months_population_rate,total_working_population_rate,Street_Address
1804,19.1434993,72.8244823,clothes,ZRI,mumbai,400053,12442373,9191165.66,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"ZRI, "
1805,19.1440646,72.8241573,fashion_accessories,Khoobsoorat Art Gallery,mumbai,400053,12442373,2872066.31,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Khoobsoorat Art Gallery, "
1806,19.1432925,72.8245925,clothes,Soft Tot,mumbai,400053,12442373,6502245.7,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Soft Tot, "
1807,19.1436264,72.8244152,clothes,Babli Fashions,mumbai,400053,12442373,9776573.89,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Babli Fashions, "
1808,19.1437767,72.8243303,clothes,Elegant Couture,mumbai,400053,12442373,7384701.86,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Elegant Couture, "
1809,19.1433376,72.8245691,clothes,Go Colors!,mumbai,400053,12442373,7404062.87,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Go Colors!, "
1810,19.1432275,72.824629,clothes,Hi Five,mumbai,400053,12442373,8338568.87,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Hi FiVe, "
1811,19.1437309,72.8243715,hairdresser,Best Image,mumbai,400053,12442373,3783986.18,Health & Beauty,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Best Image, "
1812,19.1438788,72.8242732,optician,Spectacle Shop,mumbai,400053,12442373,2901208.82,Health & Beauty,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
1813,19.143809,72.8243114,trade,Eagle Electricals,mumbai,400053,12442373,2808521.82,Other,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Eagle Electricals, "
1814,19.1441504,72.8241006,confectionery,High Point Sweets,mumbai,400053,12442373,3409697.11,Food & Grocery,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"High Point Sweets, "
1815,19.144099,72.8241371,dry_cleaning,White Magic,mumbai,400053,12442373,3327183.76,Services,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"White Magic, "
1816,19.1438399,72.8242937,clothes,Lovely Lady,mumbai,400053,12442373,7573311.9,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Lovely Lady, "
1817,19.1436011,72.8244295,clothes,Q Fashion,mumbai,400053,12442373,6220651.95,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Q Fashion, "
1818,19.1427647,72.8249192,jewelry,Dhanraj Jewellers,mumbai,400053,12442373,1915593.68,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Dhanraj Jewellers, "
1819,19.1427378,72.8249302,jewelry,Digvijay Jewellers,mumbai,400053,12442373,3499716.06,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Digvijay Jewellers, "
1820,19.1424334,72.8250961,clothes,Cloak and Dapper,mumbai,400053,12442373,8011306.25,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Cloak and Dapper, "
1821,19.1428161,72.824895,clothes,Betty,mumbai,400053,12442373,7985685.19,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Betty, "
1822,19.1429142,72.8248442,clothes,Aby Baby,mumbai,400053,12442373,6352851.8,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Aby Baby, "
1823,19.1429512,72.8248285,jewelry,Peora,mumbai,400053,12442373,2948716.38,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
1824,19.1426421,72.8249839,clothes,Toez,mumbai,400053,12442373,9714184,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Toez, "
1825,19.1428442,72.8248772,clothes,Sweet Dreams,mumbai,400053,12442373,9938521.87,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
1826,19.1424524,72.8250838,clothes,Improve,mumbai,400053,12442373,7340378.28,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Improve, "
1827,19.1427917,72.8249069,clothes,Oho! Jaipur,mumbai,400053,12442373,8389351.47,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Oho! Jaipur, "
1828,19.1424782,72.8250681,bag,Dubai Al Baqiy,mumbai,400053,12442373,2793693.78,Other,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Dubai Al Baqiy, "
1829,19.142508,72.8250529,clothes,One Love,mumbai,400053,12442373,7516906.37,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"One Love, "
1830,19.1426665,72.8249681,mobile_phone,Cover Story,mumbai,400053,12442373,3378932.27,Electronics & Auto,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
1831,19.1428791,72.8248629,clothes,Hype,mumbai,400053,12442373,7922244.42,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Hype, "
1832,19.1425646,72.8250205,clothes,Cotton Cottage,mumbai,400053,12442373,5663310.69,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Cotton Cottage, "
1833,19.1426201,72.8249954,clothes,Melon,mumbai,400053,12442373,6975892.77,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Melon, "
1834,19.1426921,72.8249575,clothes,Turkey,mumbai,400053,12442373,5617609.62,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Turkey, "
1835,19.1425363,72.8250349,shoes,Bata,mumbai,400053,12442373,2763246.88,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
1836,19.1427153,72.8249437,clothes,Peter England,mumbai,400053,12442373,10705234.21,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Peter England, "
1837,19.1425986,72.8250073,clothes,Hello Madam,mumbai,400053,12442373,9811626.99,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Hello Madam, "
1838,19.1429824,72.8248122,beauty,The Glam Bar,mumbai,400053,12442373,3576562.86,Health & Beauty,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"The Glam Bar, "
1839,18.9634687,72.8079096,books,Crossword Kemps Corner,mumbai,400026,12442373,163016.17,Specialty & Hobby,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," ,Kemps Corner Flyover"
1840,19.1728904,72.8553686,supermarket,Albino Lifestyle,mumbai,400063,12442373,4766819.24,Food & Grocery,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," ,LOTUS CORPORATE PARK, gram firth steel compound"
1841,19.1412534,72.8257009,clothes,Om Shilpi Garments,mumbai,400053,12442373,8126730,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Om Shilpi Garments, "
1842,19.1417199,72.8254595,clothes,Shivam Garments,mumbai,400053,12442373,8335407.01,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Shivam Garments, "
1843,19.1405513,72.8260999,beauty,Harsha and Rakesh,mumbai,400053,12442373,2495748.18,Health & Beauty,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Harsha and Rakesh, "
1844,19.1418234,72.8254012,mobile_phone,Mr. Case Mobile Accessories,mumbai,400053,12442373,2574634.76,Electronics & Auto,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Mr. Case Mobile Accessories, "
1845,19.1419313,72.8253403,cosmetics,Tease Beauty,mumbai,400053,12442373,3580535.98,Health & Beauty,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Tease Beauty, "
1846,19.1420751,72.8252587,beauty,Prashant Salon and Academy,mumbai,400053,12442373,3383371.63,Health & Beauty,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Prashant Salon and Academy, "
1847,19.1408024,72.8259485,mobile_phone,Case Studio,mumbai,400053,12442373,1934240.43,Electronics & Auto,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Case Studio, "
1848,19.1408833,72.8259107,jewelry,Kangan Jewellers,mumbai,400053,12442373,2643306.26,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Kangan Jewellers, "
1849,19.140845,72.8259286,jewelry,Kaj Gems and Jewellers,mumbai,400053,12442373,2796384.92,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Kaj Gems and Jewellers, "
1850,19.1410289,72.8258226,jewelry,Kashish Gold,mumbai,400053,12442373,3136837.74,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Kashish Gold, "
1851,19.1417477,72.8254427,mobile_phone,The Best Deal,mumbai,400053,12442373,3110313.6,Electronics & Auto,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"The Best Deal, "
1852,19.1413991,72.8256212,mobile_phone,Fine Touch,mumbai,400053,12442373,2539870.38,Electronics & Auto,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Fine Touch, "
1853,19.1411474,72.8257571,clothes,Power Look,mumbai,400053,12442373,9389867.47,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Power Look, "
1854,19.1419069,72.8253525,mobile_phone,Cover Cafe Mobile and Accessories,mumbai,400053,12442373,2876263.87,Electronics & Auto,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Cover Cafe Mobile and Accessories, "
1855,19.1411759,72.8257442,mobile_phone,Mobile Care,mumbai,400053,12442373,3657801.11,Electronics & Auto,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Mobile Care, "
1856,19.1412367,72.8257109,jewelry,Om Shilpi,mumbai,400053,12442373,3642744.02,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
1857,19.1413194,72.8256567,jewelry,Shankeshwar Jewellers,mumbai,400053,12442373,2518748.46,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
1858,19.1409899,72.8258462,mobile_phone,Wow Case,mumbai,400053,12442373,2656038.83,Electronics & Auto,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Wow Case, "
1859,19.1412147,72.8257188,optician,Lawrence and Mayo,mumbai,400053,12442373,2725984.4,Health & Beauty,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Lawrence and Mayo, "
1860,19.1420054,72.8252962,clothes,C.K. Garments,mumbai,400053,12442373,9515183.11,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"C.K. Garments, "
1861,19.1418517,72.8253839,clothes,Chocolate,mumbai,400053,12442373,6992890.85,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Chocolate, "
1862,19.1419741,72.8253168,jewelry,Basu Bhai Jewellers,mumbai,400053,12442373,2742178.05,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Basu Bhai Jewellers, "
1863,19.1421599,72.8252224,clothes,Begum Badshah Collection,mumbai,400053,12442373,7123459.88,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Begum Badshah Collection, "
1864,19.1417778,72.8254294,clothes,RaniSaa,mumbai,400053,12442373,6931105.02,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"RaniSaa, "
1865,19.1411293,72.8257678,clothes,Bell Collection,mumbai,400053,12442373,9171230.01,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Bell Collection, "
1866,19.1412725,72.8256909,jewelry,Om Shilpi,mumbai,400053,12442373,2821605.67,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
1867,19.1409514,72.8258729,mobile_phone,Cell Town,mumbai,400053,12442373,2463571.11,Electronics & Auto,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Cell Town, "
1868,19.1419532,72.8253251,jewelry,Kiran Diamond,mumbai,400053,12442373,3656371.26,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Kiran Diamond, "
1869,19.1414285,72.8256035,clothes,,mumbai,400053,12442373,7869701.32,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
1870,19.141373,72.8256294,clothes,Zuni Fashion,mumbai,400053,12442373,9660708.47,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Zuni Fashion, "
1871,19.1411084,72.8257791,clothes,Haya Creations,mumbai,400053,12442373,7973334.11,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Haya Creations, "
1872,19.1421203,72.8252343,clothes,Impression,mumbai,400053,12442373,8979030.39,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Impression, "
1873,19.1416112,72.8255195,trade,Shri Samarth Electric Hardware and Sanitary,mumbai,400053,12442373,3416892.07,Other,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Shri Samarth Electric Hardware and Sanitary, "
1874,19.1409691,72.8258581,clothes,Om Garments,mumbai,400053,12442373,7316526.02,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Om Garments, "
1875,19.1420551,72.8252685,clothes,Regal Collection,mumbai,400053,12442373,8489364.65,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Regal Collection, "
1876,19.1407237,72.8259983,mobile_phone,Airtel,mumbai,400053,12442373,3530703.77,Electronics & Auto,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
1877,19.1411653,72.8257482,jewelry,J.B. Jewellers,mumbai,400053,12442373,2759977.56,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"J.B. Jewellers, "
1878,19.1413468,72.8256473,shoes,One Look,mumbai,400053,12442373,2954651.5,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"One Look, "
1879,19.1410816,72.8257946,mobile_phone,Cell Town,mumbai,400053,12442373,2936863.26,Electronics & Auto,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Cell Town, "
1880,19.1407504,72.8259753,shoes,Shoes Land,mumbai,400053,12442373,3262058.12,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Shoes Land, "
1881,19.1414654,72.8255891,clothes,Betty Inc.,mumbai,400053,12442373,10697153.89,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Betty Inc., "
1882,19.1418811,72.8253676,clothes,Aarna Art Gallery,mumbai,400053,12442373,7531959.71,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Aarna Art Gallery, "
1883,19.1422178,72.8251887,jewelry,Pradeep Jewellers,mumbai,400053,12442373,2866899.89,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Pradeep Jewellers, "
1884,19.1421968,72.825198,clothes,Disha Collection,mumbai,400053,12442373,6780740.68,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Disha Collection, "
1885,19.140824,72.8259396,optician,Morewin Opticians and Watches,mumbai,400053,12442373,2156774.12,Health & Beauty,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Morewin Opticians and Watches, "
1886,19.1417989,72.8254135,jewelry,Kala Milan Jewellers,mumbai,400053,12442373,3028381.33,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Kala Milan Jewellers, "
1887,19.1403742,72.82618,beauty,Billionhair Unisex Salon,mumbai,400053,12442373,2991233.01,Health & Beauty,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Billionhair Unisex Salon, "
1888,19.1404487,72.8261369,clothes,B.K. Garments,mumbai,400053,12442373,7797556.49,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"B.K. Garments, "
1889,19.1416398,72.8255008,bag,Belleza Bags and Accessories,mumbai,400053,12442373,2287939.64,Other,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Belleza Bags and Accessories, "
1890,19.1420973,72.8252451,clothes,Vidhi Collection,mumbai,400053,12442373,8290368.42,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Vidhi Collection, "
1891,19.1421776,72.8252056,jewelry,Manish Jewellers,mumbai,400053,12442373,3003911.51,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Manish Jewellers, "
1892,19.1407783,72.8259603,mobile_phone,Cell Care,mumbai,400053,12442373,2751423.29,Electronics & Auto,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Cell Care, "
1893,19.0125214,72.8267952,sports,Decathlon,mumbai,400025,12442373,3230611.88,Specialty & Hobby,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," ,Appasaheb Marathe Marg"
1894,19.0129196,72.8244766,beauty,The SoBo Nail Salon,mumbai,400025,12442373,2755669.3,Health & Beauty,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," ,Appasaheb Marathe Marg"
1895,19.1343713,72.8255092,trade,Pragati Plywood,mumbai,402205,12442373,2920107.36,Other,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
1896,18.9687093,72.8073895,mall,orbits mall,mumbai,400026,12442373,2631348.78,General Retail,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," ,Altamount Road (S K Barodawala Marg)"
1897,19.2077979,72.8261013,lighting,Light and Grips Equipment Hirers (India) Pvt. Ltd.,mumbai,400067,12442373,3549947.56,Home & Garden,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," ,Govt. Industrial Estate, Belimo Road, Charkop, Kandivali West,"
1898,18.9192253,72.8295223,pastry,Star Anise Patisserie Colaba,mumbai,400001,12442373,3158084.71,Food & Grocery,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," ,Colaba Causeway"
1899,18.9182533,72.8285166,hairdresser,Paris Hair Cutting Saloon,mumbai,400005,12442373,2730439.4,Health & Beauty,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
1900,19.0603186,72.8499975,supermarket,Meena Bazar,mumbai,400051,12442373,2877726.47,Food & Grocery,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
1901,19.1087583,72.8539935,travel_agency,Vinayak Travels,mumbai,400069,12442373,3124273.64,Services,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
1902,19.1339592,72.8113702,clothes,Bombay Closet Cleanse,mumbai,400061,12442373,6717512.79,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
1903,19.1336048,72.8113625,hairdresser,The Flick,mumbai,400061,12442373,2401717.51,Health & Beauty,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
1904,19.1327024,72.8124326,convenience,Shroff Enterprises,mumbai,400061,12442373,4785903.97,Food & Grocery,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
1905,19.1326892,72.8124469,convenience,Unnamed,mumbai,400061,12442373,4422355.2,Food & Grocery,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
1906,19.1328899,72.8122855,hairdresser,Kite Unisex Salon,mumbai,400061,12442373,3318752.18,Health & Beauty,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
1907,18.9346362,72.8352795,clothes,Smart Hosiery,mumbai,400001,12442373,8315218.46,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," ,Bora Bazaar Street"
1908,18.9322365,72.8341942,electronics,Cromā,mumbai,400001,12442373,3203941.73,Electronics & Auto,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," ,Veer Nariman Road"
1909,19.1298549,72.9284889,ticket,,mumbai,400042,12442373,3644378.87,Services,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
1910,19.0548424,72.8256173,bakery,Nostalgia,mumbai,400050,12442373,7294486.32,Food & Grocery,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Nostalgia, "
1911,19.0550499,72.8308983,nuts,Utsav,mumbai,400050,12442373,1941529.13,Food & Grocery,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Utsav, "
1912,19.0549979,72.8309005,clothes,Wonder Girl,mumbai,400050,12442373,6926165.2,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Wonder Girl, "
1913,19.0580697,72.8295416,jewelry,Silverstreak NX,mumbai,400050,12442373,3502672.33,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Silverstreak NX, "
